customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender_encoded,Contract_Month-to-month,Contract_One year,Contract_Two year,InternetService_DSL,InternetService_Fiber optic,InternetService_No
1226-UDFZR,Female,0,No,No,-1.2395040756535771,Yes,No,No,Yes,No,No,No,No,Yes,Mailed check,-0.5051951786961084,-0.9567593313104364,1,0,True,False,False,True,False,False
5955-EPOAZ,Female,0,No,No,-1.076528230548336,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.4575338812343652,-0.959053506128958,0,0,True,False,False,False,False,True
6821-JPCDC,Female,0,Yes,No,0.6347181430566958,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,1.0720638591901144,1.0631071807850552,0,0,False,True,False,False,True,False
8815-LMFLX,Male,0,Yes,Yes,-0.3023929662984406,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),-1.3096139082397669,-0.7661001682673377,0,1,True,False,False,False,False,True
9135-HSWOC,Male,0,Yes,Yes,1.2866215234776603,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),-1.499084435446331,-0.4452686436463927,0,1,False,False,True,False,False,True
8582-KRHPJ,Male,0,No,No,0.7162060656093164,No,No phone service,Yes,Yes,No,No,No,No,Yes,Mailed check,-0.9905056518918693,-0.22099099576265033,0,1,True,False,False,True,False,False
5811-IWXYM,Female,0,Yes,Yes,0.797693988161937,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Bank transfer (automatic),1.2116737213423197,1.3314153376858087,0,0,False,True,False,False,True,False
7044-YAACC,Male,1,Yes,No,-1.1580161531009565,Yes,No,No,No,No,No,No,No,Yes,Electronic check,0.17955795471708852,-0.8836766277165702,0,1,True,False,False,False,True,False
8189-XRIKE,Female,1,No,No,-0.01718523736426863,Yes,No,No,No,No,No,Yes,Yes,No,Electronic check,0.8692971546357213,0.2711756809299997,0,0,True,False,False,False,True,False
1506-YJTYT,Male,0,Yes,Yes,0.512486259227765,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Credit card (automatic),0.3008855730160285,0.47987941129570116,0,1,False,False,True,True,False,False
4123-DVHPH,Male,0,Yes,No,-0.9542963467194051,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Electronic check,0.7728998688639604,-0.653840017772564,0,1,True,False,False,False,True,False
6425-YQLLO,Female,1,Yes,No,1.368109446030281,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),1.3679038051793113,2.0700293323834917,1,0,False,True,False,False,True,False
5442-UTCVD,Male,0,No,Yes,-1.1987601143772668,Yes,Yes,No,No,Yes,No,No,Yes,No,Electronic check,0.8992135536683364,-0.8939562956534074,1,1,True,False,False,False,True,False
2228-BZDEE,Female,0,No,No,0.8791819107145575,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.485788258098502,-0.5311237243549128,0,0,False,False,True,False,False,True
7734-DBOAI,Female,0,Yes,Yes,-1.2802480369298874,No,No phone service,No,No,No,Yes,Yes,No,No,Electronic check,-0.8209793907070487,-0.9896719162069195,1,0,True,False,False,True,False,False
2789-CZANW,Female,0,Yes,Yes,1.2866215234776603,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Bank transfer (automatic),1.5124997338369521,2.079757515988953,0,0,False,False,True,False,True,False
2091-RFFBA,Female,1,No,No,-0.05792919864057891,Yes,Yes,No,No,No,No,No,No,Yes,Electronic check,0.30254759518450747,-0.02918474531029081,1,0,True,False,False,False,True,False
2114-MGINA,Female,0,No,No,-0.7505765403378537,Yes,No,No,No,No,No,Yes,Yes,Yes,Mailed check,0.8310706447607126,-0.5092187667126825,1,0,True,False,False,False,True,False
7596-LDUXP,Female,0,No,No,-0.8320644628904743,Yes,No,Yes,No,No,No,Yes,No,Yes,Credit card (automatic),0.6765025830921999,-0.575418945850984,0,0,False,True,False,False,True,False
3740-RLMVT,Male,1,Yes,No,1.4088534073065913,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Bank transfer (automatic),-0.1279161464514586,0.8100641101767726,0,1,False,True,False,True,False,False
4489-SNOJF,Female,0,Yes,Yes,0.10504664646466222,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Electronic check,0.2477008636247124,0.12584852992595796,1,0,True,False,False,True,False,False
2192-OZITF,Female,0,No,No,0.512486259227765,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Mailed check,0.2909134400051568,0.4702174058100044,0,0,False,False,True,True,False,False
5651-CPDND,Male,0,No,No,-0.9135523854430948,Yes,No,No,No,No,No,No,No,No,Mailed check,-0.62486077482657,-0.7902551819815796,0,1,True,False,False,True,False,False
2186-QZEYA,Female,1,No,No,-0.13941712119319946,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Bank transfer (automatic),-0.2076932105384332,-0.24898434042326498,0,0,True,False,False,True,False,False
1131-ALZWV,Female,0,No,No,-0.3431369275747509,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),-1.336206262935425,-0.7403348203054796,0,0,False,True,False,False,False,True
7729-XBTWX,Male,0,Yes,Yes,1.368109446030281,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.4974224132778524,-0.41418698673007587,0,1,False,False,True,False,False,True
9134-WYRVP,Male,0,No,No,0.7569500268856267,Yes,No,Yes,No,No,No,Yes,No,No,Mailed check,0.7163911151356868,0.8752495581453433,0,1,False,True,False,False,True,False
3284-SVCRO,Female,0,Yes,No,0.512486259227765,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.3062898639028098,-0.51277032580674,0,0,False,False,True,False,False,True
9732-OUYRN,Female,0,Yes,No,0.6754621043330061,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.5223527458050319,-0.6020446093697877,0,0,False,True,False,False,False,True
0559-CKHUS,Female,0,Yes,No,-0.13941712119319946,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.504070501951767,-0.7771519142681005,0,0,False,False,True,False,False,True
2931-SVLTV,Male,0,Yes,Yes,0.3087664528462136,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit card (automatic),1.5058516451630375,0.9643473667223511,0,1,True,False,False,False,True,False
6899-PPEEA,Female,1,No,No,0.18653456901728277,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Electronic check,1.055443637505328,0.572219947741196,1,0,True,False,False,False,True,False
7504-UWHNB,Male,0,No,No,-0.3023929662984406,Yes,No,No,No,No,No,No,No,No,Electronic check,0.16459975520078074,-0.24439599078622182,0,1,True,False,False,False,True,False
2582-FFFZR,Female,0,No,No,-0.42462485012737144,No,No phone service,No,No,Yes,No,Yes,Yes,Yes,Electronic check,-0.47195473532653576,-0.5338370272652798,0,0,True,False,False,True,False,False
8908-NMQTX,Male,0,No,No,1.6125732136881425,No,No phone service,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Bank transfer (automatic),0.02665191521705399,1.007319025823121,0,1,False,False,True,True,False,False
2187-LZGPL,Female,0,No,No,-1.0357842692720256,No,No phone service,No,Yes,No,No,No,Yes,Yes,Credit card (automatic),-0.8209793907070487,-0.8779632500435212,1,0,True,False,False,True,False,False
1431-AIDJQ,Male,0,Yes,Yes,0.02355872391204165,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Credit card (automatic),0.5751192308150029,0.14109155684517355,0,1,False,False,True,True,False,False
6288-LBEAR,Female,0,No,No,-0.38388088885106114,Yes,No,No,Yes,No,Yes,No,No,Yes,Mailed check,0.47539790070628496,-0.22039539268476496,0,0,True,False,False,False,True,False
4597-NUCQV,Male,1,No,No,-0.3431369275747509,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Electronic check,1.2116737213423197,0.0692000594070782,1,1,True,False,False,False,True,False
9019-QVLZD,Female,0,No,No,-1.2802480369298874,Yes,No,No,No,No,No,Yes,No,No,Electronic check,0.49035610022259274,-0.9722670707087122,1,0,True,False,False,False,True,False
8413-YNHNV,Male,0,No,No,1.4903413298592119,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Mailed check,0.8593250216248496,1.7818677395532245,0,1,False,False,True,True,False,False
5808-TOTXO,Female,0,No,Yes,-1.1987601143772668,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),-1.4708300585821945,-0.9820393730606841,0,0,False,True,False,False,False,True
4369-NYSCF,Male,0,No,No,0.9606698332671781,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),0.36404241541821675,0.8829703387845987,0,1,False,True,False,True,False,False
6333-YDVLT,Male,0,No,No,1.3273654847539706,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Credit card (automatic),1.5025276008260804,2.142119364180882,0,1,False,True,False,False,True,False
5324-KTGCG,Male,0,Yes,No,1.5718292524118322,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Electronic check,-1.4608579255713225,-0.32804513416924047,0,1,False,True,False,False,False,True
5599-HVLTW,Female,1,No,No,-0.7505765403378537,Yes,Yes,No,No,Yes,No,No,No,Yes,Bank transfer (automatic),0.5169484549182508,-0.5405430767348045,0,0,True,False,False,False,True,False
7394-LWLYN,Female,0,No,No,-1.2395040756535771,Yes,No,No,No,No,No,No,No,Yes,Electronic check,0.17789593254861,-0.9527445253780236,0,0,True,False,False,False,True,False
3707-LRWZD,Female,0,No,No,-0.01718523736426863,Yes,Yes,No,No,No,No,Yes,No,No,Electronic check,0.6399380953856697,0.21995381623185384,1,0,False,True,False,False,True,False
6873-UDNLD,Male,0,No,No,0.3087664528462136,Yes,No,Yes,No,Yes,No,No,Yes,No,Electronic check,0.08814673545076371,0.19751943363150315,0,1,True,False,False,True,False,False
2700-LUEVA,Male,0,No,No,-1.2802480369298874,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.4641819699082799,-0.9982088936566105,0,1,True,False,False,False,False,True
1455-ESIQH,Male,0,No,No,-1.2802480369298874,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic check,0.8078023344020117,-0.9680537304170044,1,1,True,False,False,False,True,False
0958-YHXGP,Female,0,No,No,-1.0357842692720256,Yes,No,No,No,No,No,No,No,Yes,Mailed check,0.16958582170621683,-0.7879610071630581,0,0,True,False,False,False,True,False
1101-SSWAG,Female,0,Yes,No,-0.7098325790615434,Yes,Yes,No,No,No,No,No,No,Yes,Electronic check,-0.4553345136417494,-0.6936130677513568,0,0,True,False,False,True,False,False
2979-SXESE,Female,0,Yes,Yes,-0.6283446565089229,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Electronic check,0.9839766842607471,-0.29828703964822456,1,0,True,False,False,False,True,False
4013-TLDHQ,Male,0,No,No,-0.5468567339563023,Yes,No,No,Yes,Yes,No,No,No,Yes,Electronic check,0.4471435238421484,-0.34957508246613556,1,1,True,False,False,False,True,False
5743-KHMNA,Male,0,No,No,1.5718292524118322,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Bank transfer (automatic),-1.304627841734331,-0.16994560605054462,0,1,False,False,True,False,False,True
4194-FJARJ,Female,0,Yes,Yes,0.8791819107145575,Yes,Yes,Yes,No,No,Yes,No,No,No,Bank transfer (automatic),-0.15949456765255274,0.43706216780771606,0,0,False,False,True,True,False,False
5325-UWTWJ,Male,0,Yes,No,-0.05792919864057891,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),0.856000977287892,0.28520544232018963,0,1,True,False,False,False,True,False
3969-GYXEL,Female,0,No,No,-0.8728084241667845,Yes,No,Yes,No,No,No,No,No,No,Electronic check,0.38564870360843917,-0.6373396065778124,0,0,True,False,False,False,True,False
9208-OLGAQ,Female,1,No,No,-0.5876006952326126,Yes,No,No,No,Yes,No,No,Yes,Yes,Electronic check,0.6698544944182854,-0.37044324956538016,0,0,True,False,False,False,True,False
3244-CQPHU,Female,1,No,No,1.6125732136881425,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Bank transfer (automatic),1.5058516451630375,2.4103834023351247,0,0,False,False,True,False,True,False
2674-MLXMN,Female,1,No,No,1.5718292524118322,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),1.1584890119510036,2.059396714474574,0,0,True,False,False,False,True,False
9708-HPXWZ,Male,1,No,No,-1.1172721918246462,No,No phone service,No,No,Yes,Yes,Yes,No,No,Credit card (automatic),-0.6448050408483137,-0.9126185254271505,0,1,True,False,False,True,False,False
6992-TKNYO,Male,0,Yes,No,0.22727853029359305,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Credit card (automatic),0.13966942267360125,0.17036434515457902,0,1,False,True,False,True,False,False
4468-YDOVK,Male,0,No,Yes,-1.1172721918246462,Yes,No,No,No,No,Yes,No,No,Yes,Bank transfer (automatic),-0.5367735998972025,-0.9035962417658492,0,1,True,False,False,True,False,False
3754-DXMRT,Male,1,No,No,-1.2395040756535771,Yes,No,No,No,No,No,No,No,Yes,Electronic check,-0.6863555950602795,-0.9664875149158982,1,1,True,False,False,True,False,False
5792-JALQC,Female,1,No,No,0.797693988161937,Yes,Yes,Yes,No,Yes,No,No,No,No,Bank transfer (automatic),-0.16448063415798858,0.36175146751509335,0,0,False,False,True,True,False,False
7130-VTEWQ,Female,1,No,No,-0.9950403079957154,Yes,Yes,No,No,No,No,No,No,Yes,Electronic check,0.36404241541821675,-0.7398936328403793,1,0,True,False,False,False,True,False
2200-DSAAL,Female,0,No,No,1.4495973685829016,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Electronic check,0.526920587929123,1.3442538929202272,0,0,False,False,True,True,False,False
4302-ZYFEL,Male,0,Yes,Yes,1.4903413298592119,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Credit card (automatic),-1.4708300585821945,-0.3883334012751978,0,1,False,True,False,False,False,True
9351-LZYGF,Female,0,Yes,No,0.3902543753988342,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Credit card (automatic),0.0532442699127125,0.19610763374318224,0,0,True,False,False,True,False,False
4366-CTOUZ,Female,0,No,No,0.7162060656093164,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Mailed check,1.1767712558042684,1.215537449977212,0,0,False,False,True,False,True,False
6121-VZNQB,Female,0,No,No,-1.2802480369298874,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Mailed check,-1.5190287014680746,-0.998936852974026,1,0,True,False,False,False,False,True
7903-CMPEY,Male,1,Yes,No,-1.2802480369298874,Yes,Yes,Yes,No,No,No,No,No,Yes,Electronic check,0.5152864327497723,-0.971936180109887,1,1,True,False,False,False,True,False
1518-OMDIK,Male,0,Yes,No,0.02355872391204165,Yes,No,No,No,No,No,No,No,Yes,Credit card (automatic),-0.6730594177124505,-0.3620827471017294,0,1,True,False,False,True,False,False
6671-NGWON,Female,0,No,No,-1.0357842692720256,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.477478147256109,-0.9409207013133354,0,0,True,False,False,False,False,True
0595-ITUDF,Male,0,Yes,Yes,1.2866215234776603,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Electronic check,0.8975515314998579,1.6223343521729525,0,1,True,False,False,False,True,False
6996-KNSML,Female,0,No,No,-1.2802480369298874,Yes,No,No,No,Yes,No,No,No,Yes,Electronic check,0.3357880385540801,-0.9743185924214287,1,0,True,False,False,False,True,False
1955-IBMMB,Male,0,No,No,1.082901717096109,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,Bank transfer (automatic),-1.4824642137615447,-0.481335718918343,0,1,False,False,True,False,False,True
0096-BXERS,Female,0,Yes,No,-1.076528230548336,Yes,Yes,No,No,No,No,No,No,No,Electronic check,-0.4802648461689289,-0.8685880164101396,0,0,True,False,False,True,False,False
3806-YAZOV,Female,0,No,No,-1.1987601143772668,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Mailed check,-1.5290008344789465,-0.9826570355118246,0,0,True,False,False,False,False,True
7998-ZLXWN,Female,0,Yes,No,-0.7098325790615434,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.4741541029191516,-0.8614187201022596,0,0,True,False,False,False,False,True
6253-WRFHY,Male,0,Yes,Yes,-0.791320501614164,Yes,No,No,No,No,No,Yes,Yes,Yes,Electronic check,-0.001602461647082585,-0.6202877110516855,0,1,False,True,False,True,False,False
9133-AYJZG,Female,0,No,No,-0.38388088885106114,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Credit card (automatic),1.1269105907499095,-0.015088805800336003,0,0,True,False,False,False,True,False
2675-OTVVJ,Male,1,Yes,No,-0.05792919864057891,Yes,Yes,Yes,No,No,No,Yes,No,No,Electronic check,0.8194364895813623,0.2313364528314419,0,1,True,False,False,False,True,False
8680-CGLTP,Male,0,No,No,-0.13941712119319946,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Electronic check,-0.20104512186451856,-0.25902135525429704,0,1,False,True,False,True,False,False
8430-TWCBX,Female,0,Yes,No,0.6754621043330061,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,Credit card (automatic),-1.4658439920767583,-0.5520360102006676,0,0,False,True,False,False,False,True
5018-GWURO,Female,0,Yes,No,0.9606698332671781,Yes,Yes,No,No,No,No,Yes,No,Yes,Bank transfer (automatic),0.6914607826085073,1.1556903703363552,0,0,True,False,False,False,True,False
6741-QRLUP,Female,0,No,No,1.24587756220135,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Credit card (automatic),0.5152864327497723,1.196522270231389,0,0,False,False,True,True,False,False
4737-HOBAX,Male,0,Yes,No,1.24587756220135,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Credit card (automatic),0.49866621106498593,1.2135962251307708,0,1,False,False,True,True,False,False
0537-QYZZN,Male,1,Yes,Yes,-0.3431369275747509,Yes,Yes,Yes,No,No,No,No,No,Yes,Electronic check,0.5003282332334644,-0.18774752026734207,0,1,True,False,False,False,True,False
3340-QBBFM,Male,1,Yes,No,0.1457906077409725,Yes,No,No,No,Yes,Yes,No,No,No,Credit card (automatic),-0.3556131835330314,-0.1281430937322903,0,1,False,True,False,True,False,False
